task,condition,questionId,time,choice,y,pred
amzbook,Conf.+Single,25,34.83658790588379,0,0,1
amzbook,Conf.+Single,26,7.301775217056274,0,0,0
amzbook,Conf.+Single,27,8.595916986465454,0,1,0
amzbook,Conf.+Single,28,9.758599519729614,1,1,1
amzbook,Conf.+Single,29,13.10944652557373,1,1,1
amzbook,Conf.+Single,30,34.68773627281189,0,0,0
amzbook,Conf.+Single,31,22.318922996521,1,1,1
amzbook,Conf.+Single,32,34.571738481521606,0,0,0
amzbook,Conf.+Single,33,18.53534746170044,1,1,1
amzbook,Conf.+Single,34,10.71187424659729,0,0,1
amzbook,Conf.+Single,35,8.870304107666016,0,0,0
amzbook,Conf.+Single,36,29.512253522872925,0,0,0
amzbook,Conf.+Single,37,9.016940593719482,1,1,1
amzbook,Conf.+Single,38,9.558340311050417,0,0,0
amzbook,Conf.+Single,39,4.300446033477783,1,1,1
amzbook,Conf.+Single,40,5.838697195053101,1,1,1
amzbook,Conf.+Single,41,7.650242567062378,0,0,0
amzbook,Conf.+Single,42,4.21409010887146,1,1,1
amzbook,Conf.+Single,43,27.481383323669437,1,1,1
amzbook,Conf.+Single,44,4.785868644714356,0,0,0
amzbook,Conf.+Single,45,20.29853200912476,0,0,0
amzbook,Conf.+Single,46,7.5134313106536865,0,0,0
amzbook,Conf.+Single,47,4.9402830600738525,0,0,0
amzbook,Conf.+Single,48,12.918279647827148,1,1,1
amzbook,Conf.+Single,49,20.675158977508545,0,0,0
amzbook,Conf.+Single,0,5.5853190422058105,1,1,1
amzbook,Conf.+Single,1,10.75704860687256,0,0,0
amzbook,Conf.+Single,2,3.9887099266052246,1,1,1
amzbook,Conf.+Single,3,8.791900873184204,0,0,1
amzbook,Conf.+Single,4,11.86384654045105,1,1,0
amzbook,Conf.+Single,5,19.411237001419067,0,0,0
amzbook,Conf.+Single,6,10.66505527496338,1,1,1
amzbook,Conf.+Single,7,2.9135961532592773,1,1,1
amzbook,Conf.+Single,8,12.00698733329773,1,1,1
amzbook,Conf.+Single,9,9.59491753578186,0,0,0
amzbook,Conf.+Single,10,55.58649611473084,0,0,0
amzbook,Conf.+Single,11,5.426870107650757,1,1,1
amzbook,Conf.+Single,12,7.360840797424316,1,1,1
amzbook,Conf.+Single,13,5.713063478469849,0,0,0
amzbook,Conf.+Single,14,30.698081731796265,1,1,0
amzbook,Conf.+Single,15,10.988998651504517,0,1,0
amzbook,Conf.+Single,16,23.36144590377808,0,0,0
amzbook,Conf.+Single,17,5.333197355270386,0,0,0
amzbook,Conf.+Single,18,11.516568422317505,0,0,1
amzbook,Conf.+Single,19,42.7985463142395,1,1,1
amzbook,Conf.+Single,20,5.225187540054321,0,0,0
amzbook,Conf.+Single,21,12.425886392593384,1,1,1
amzbook,Conf.+Single,22,44.4242799282074,1,1,1
amzbook,Conf.+Single,23,111.51966452598572,1,1,1
amzbook,Conf.+Single,24,53.56075143814087,0,0,0
amzbook,Conf.+Single,25,119.14813733100893,0,0,1
amzbook,Conf.+Single,26,8.800648927688599,0,0,0
amzbook,Conf.+Single,27,13.372591972351074,1,1,0
amzbook,Conf.+Single,28,4.264316320419312,1,1,1
amzbook,Conf.+Single,29,4.011667966842651,1,1,1
amzbook,Conf.+Single,30,5.002704620361328,0,0,0
amzbook,Conf.+Single,31,15.152295112609863,1,1,1
amzbook,Conf.+Single,32,6.9263458251953125,0,0,0
amzbook,Conf.+Single,33,7.979614973068237,1,1,1
amzbook,Conf.+Single,34,11.116070985794067,0,0,1
amzbook,Conf.+Single,35,5.245146036148071,0,0,0
amzbook,Conf.+Single,36,7.499781131744385,0,0,0
amzbook,Conf.+Single,37,8.619369745254517,1,1,1
amzbook,Conf.+Single,38,7.404514789581299,0,0,0
amzbook,Conf.+Single,39,15.174160957336426,1,1,1
amzbook,Conf.+Single,40,3.566906452178955,1,1,1
amzbook,Conf.+Single,41,5.411502838134766,0,0,0
amzbook,Conf.+Single,42,9.541733026504517,1,1,1
amzbook,Conf.+Single,43,14.608731269836426,1,1,1
amzbook,Conf.+Single,44,8.035984754562378,0,0,0
amzbook,Conf.+Single,45,7.506982326507568,0,0,0
amzbook,Conf.+Single,46,5.2576446533203125,0,0,0
amzbook,Conf.+Single,47,12.19271159172058,0,0,0
amzbook,Conf.+Single,48,5.7128379344940186,1,1,1
amzbook,Conf.+Single,49,8.498615741729736,0,0,0
amzbook,Conf.+Single,0,13.11208200454712,0,1,1
amzbook,Conf.+Single,1,13.340562343597412,0,0,0
amzbook,Conf.+Single,2,73.08918929100037,1,1,1
amzbook,Conf.+Single,3,55.71314477920532,1,0,1
amzbook,Conf.+Single,4,22.263477325439453,1,1,0
amzbook,Conf.+Single,5,15.17602276802063,0,0,0
amzbook,Conf.+Single,6,37.03248500823975,1,1,1
amzbook,Conf.+Single,7,35.31402254104614,0,1,1
amzbook,Conf.+Single,8,17.76982092857361,1,1,1
amzbook,Conf.+Single,9,14.593788146972656,0,0,0
amzbook,Conf.+Single,10,99.3439724445343,0,0,0
amzbook,Conf.+Single,11,30.908600091934204,1,1,1
amzbook,Conf.+Single,12,18.06656503677368,1,1,1
amzbook,Conf.+Single,13,5.010815143585205,0,0,0
amzbook,Conf.+Single,14,61.20379114151001,0,1,0
amzbook,Conf.+Single,15,16.994431972503662,1,1,0
amzbook,Conf.+Single,16,15.16965937614441,0,0,0
amzbook,Conf.+Single,17,20.66965651512146,0,0,0
amzbook,Conf.+Single,18,74.538001537323,1,0,1
amzbook,Conf.+Single,19,96.33519577980042,1,1,1
amzbook,Conf.+Single,20,5.02621865272522,0,0,0
amzbook,Conf.+Single,21,10.622626066207886,1,1,1
amzbook,Conf.+Single,22,13.45024800300598,1,1,1
amzbook,Conf.+Single,23,39.79247641563416,0,1,1
amzbook,Conf.+Single,24,7.681623220443726,0,0,0
amzbook,Conf.+Single,25,69.06012868881226,0,0,1
amzbook,Conf.+Single,26,31.804394721984863,0,0,0
amzbook,Conf.+Single,27,28.710007667541504,1,1,0
amzbook,Conf.+Single,28,11.807864427566528,1,1,1
amzbook,Conf.+Single,29,19.097871780395508,1,1,1
amzbook,Conf.+Single,30,11.568671464920044,0,0,0
amzbook,Conf.+Single,31,27.50904321670532,1,1,1
amzbook,Conf.+Single,32,22.139052867889404,0,0,0
amzbook,Conf.+Single,33,24.31377935409546,0,1,1
amzbook,Conf.+Single,34,17.220444679260254,0,0,1
amzbook,Conf.+Single,35,93.89498615264893,0,0,0
amzbook,Conf.+Single,36,9.332546710968018,0,0,0
amzbook,Conf.+Single,37,26.969311714172363,0,1,1
amzbook,Conf.+Single,38,11.059938669204712,0,0,0
amzbook,Conf.+Single,39,53.26597881317139,1,1,1
amzbook,Conf.+Single,40,9.17020869255066,1,1,1
amzbook,Conf.+Single,41,14.22484540939331,0,0,0
amzbook,Conf.+Single,42,9.136059761047363,1,1,1
amzbook,Conf.+Single,43,7.0083537101745605,1,1,1
amzbook,Conf.+Single,44,97.60907864570618,0,0,0
amzbook,Conf.+Single,45,5.041664361953735,0,0,0
amzbook,Conf.+Single,46,9.942783117294312,0,0,0
amzbook,Conf.+Single,47,9.645015239715576,0,0,0
amzbook,Conf.+Single,48,8.569741487503052,1,1,1
amzbook,Conf.+Single,49,7.7572736740112305,0,0,0
amzbook,Conf.+Single,0,14.84343719482422,1,1,1
amzbook,Conf.+Single,1,17.219964504241943,0,0,0
amzbook,Conf.+Single,2,42.61408805847168,1,1,1
amzbook,Conf.+Single,3,20.730398178100582,0,0,1
amzbook,Conf.+Single,4,15.836956977844238,0,1,0
amzbook,Conf.+Single,5,9.80341410636902,0,0,0
amzbook,Conf.+Single,6,11.315383672714232,1,1,1
amzbook,Conf.+Single,7,34.797266721725464,1,1,1
amzbook,Conf.+Single,8,21.513307332992557,1,1,1
amzbook,Conf.+Single,9,9.654818058013916,0,0,0
amzbook,Conf.+Single,10,6.660282135009766,0,0,0
amzbook,Conf.+Single,11,11.522165060043337,1,1,1
amzbook,Conf.+Single,12,14.890150308609009,1,1,1
amzbook,Conf.+Single,13,54.7588803768158,0,0,0
amzbook,Conf.+Single,14,9.318272590637209,0,1,0
amzbook,Conf.+Single,15,19.197285175323486,1,1,0
amzbook,Conf.+Single,16,12.172386407852173,0,0,0
amzbook,Conf.+Single,17,10.929868936538696,0,0,0
amzbook,Conf.+Single,18,14.6688232421875,0,0,1
amzbook,Conf.+Single,19,16.003415822982788,1,1,1
amzbook,Conf.+Single,20,9.219172239303589,0,0,0
amzbook,Conf.+Single,21,12.654616594314575,1,1,1
amzbook,Conf.+Single,22,9.16609239578247,1,1,1
amzbook,Conf.+Single,23,7.017015218734741,1,1,1
amzbook,Conf.+Single,24,8.555619239807129,0,0,0
amzbook,Conf.+Single,25,11.288340091705322,0,0,1
amzbook,Conf.+Single,26,18.570483446121216,0,0,0
amzbook,Conf.+Single,27,32.7567777633667,1,1,0
amzbook,Conf.+Single,28,6.9988439083099365,1,1,1
amzbook,Conf.+Single,29,14.392606258392334,1,1,1
amzbook,Conf.+Single,30,6.905938148498535,0,0,0
amzbook,Conf.+Single,31,10.547615051269531,1,1,1
amzbook,Conf.+Single,32,8.443307876586914,0,0,0
amzbook,Conf.+Single,33,14.115333080291748,1,1,1
amzbook,Conf.+Single,34,4.522014856338501,0,0,1
amzbook,Conf.+Single,35,11.332680702209473,0,0,0
amzbook,Conf.+Single,36,9.214258193969728,0,0,0
amzbook,Conf.+Single,37,11.341017246246338,1,1,1
amzbook,Conf.+Single,38,36.45461344718933,0,0,0
amzbook,Conf.+Single,39,16.30961561203003,1,1,1
amzbook,Conf.+Single,40,7.712010860443115,1,1,1
amzbook,Conf.+Single,41,6.264139413833618,0,0,0
amzbook,Conf.+Single,42,9.556325912475586,1,1,1
amzbook,Conf.+Single,43,5.88645339012146,1,1,1
amzbook,Conf.+Single,44,10.125800848007202,0,0,0
amzbook,Conf.+Single,45,11.58330464363098,1,0,0
amzbook,Conf.+Single,46,4.444273710250855,0,0,0
amzbook,Conf.+Single,47,2.772967338562012,0,0,0
amzbook,Conf.+Single,48,2.9837136268615723,1,1,1
amzbook,Conf.+Single,49,1.5861566066741943,0,0,0
amzbook,Conf.+Single,0,17.94879150390625,1,1,1
amzbook,Conf.+Single,1,19.72994041442871,0,0,0
amzbook,Conf.+Single,2,81.51951265335083,1,1,1
amzbook,Conf.+Single,3,85.41521763801575,0,0,1
amzbook,Conf.+Single,4,31.52300715446472,0,1,0
amzbook,Conf.+Single,5,11.458106994628906,0,0,0
amzbook,Conf.+Single,6,78.57882738113403,1,1,1
amzbook,Conf.+Single,7,25.385786533355716,1,1,1
amzbook,Conf.+Single,8,57.45753598213196,1,1,1
amzbook,Conf.+Single,9,19.027911901474,0,0,0
amzbook,Conf.+Single,10,5.628064393997192,0,0,0
amzbook,Conf.+Single,11,15.87852954864502,1,1,1
amzbook,Conf.+Single,12,20.376081943511963,1,1,1
amzbook,Conf.+Single,13,19.930052280426025,0,0,0
amzbook,Conf.+Single,14,7.174903631210327,0,1,0
amzbook,Conf.+Single,15,14.527869701385498,1,1,0
amzbook,Conf.+Single,16,19.155945301055908,0,0,0
amzbook,Conf.+Single,17,13.602843999862673,0,0,0
amzbook,Conf.+Single,18,8.225023984909058,0,0,1
amzbook,Conf.+Single,19,20.119090795516968,1,1,1
amzbook,Conf.+Single,20,17.24033260345459,0,0,0
amzbook,Conf.+Single,21,11.679001331329346,1,1,1
amzbook,Conf.+Single,22,6.756955146789551,1,1,1
amzbook,Conf.+Single,23,68.11275339126587,1,1,1
amzbook,Conf.+Single,24,23.354843378067017,0,0,0
amzbook,Conf.+Single,25,13.954015970230104,0,0,1
amzbook,Conf.+Single,26,27.984005451202396,0,0,0
amzbook,Conf.+Single,27,10.98025369644165,1,1,0
amzbook,Conf.+Single,28,16.611005306243896,1,1,1
amzbook,Conf.+Single,29,4.675045490264893,1,1,1
amzbook,Conf.+Single,30,2.823040246963501,0,0,0
amzbook,Conf.+Single,31,6.094058513641357,1,1,1
amzbook,Conf.+Single,32,5.502966642379761,0,0,0
amzbook,Conf.+Single,33,28.135881185531616,1,1,1
amzbook,Conf.+Single,34,38.70903491973877,0,0,1
amzbook,Conf.+Single,35,13.626187324523926,0,0,0
amzbook,Conf.+Single,36,12.70696496963501,0,0,0
amzbook,Conf.+Single,37,17.246417760849,1,1,1
amzbook,Conf.+Single,38,8.158984184265137,0,0,0
amzbook,Conf.+Single,39,13.14311909675598,1,1,1
amzbook,Conf.+Single,40,6.551987648010254,1,1,1
amzbook,Conf.+Single,41,6.764954090118408,0,0,0
amzbook,Conf.+Single,42,3.68921971321106,1,1,1
amzbook,Conf.+Single,43,8.536629915237427,1,1,1
amzbook,Conf.+Single,44,4.152930736541748,0,0,0
amzbook,Conf.+Single,45,3.486189365386963,0,0,0
amzbook,Conf.+Single,46,4.18789267539978,0,0,0
amzbook,Conf.+Single,47,2.049034118652344,0,0,0
amzbook,Conf.+Single,48,5.032710075378418,1,1,1
amzbook,Conf.+Single,49,9.995002746582031,0,0,0
amzbook,Conf.+Single,0,15.03879451751709,1,1,1
amzbook,Conf.+Single,1,9.307273626327516,0,0,0
amzbook,Conf.+Single,2,10.721525192260742,1,1,1
amzbook,Conf.+Single,3,28.420809984207157,1,0,1
amzbook,Conf.+Single,4,30.3759605884552,0,1,0
amzbook,Conf.+Single,5,26.63315725326538,0,0,0
amzbook,Conf.+Single,6,18.19686317443848,1,1,1
amzbook,Conf.+Single,7,8.207551002502441,1,1,1
amzbook,Conf.+Single,8,19.626550912857056,1,1,1
amzbook,Conf.+Single,9,10.57077407836914,0,0,0
amzbook,Conf.+Single,10,164.8478605747223,0,0,0
amzbook,Conf.+Single,11,13.866648197174072,1,1,1
amzbook,Conf.+Single,12,111.2749650478363,1,1,1
amzbook,Conf.+Single,13,11.280812740325928,0,0,0
amzbook,Conf.+Single,14,8.061256885528564,1,1,0
amzbook,Conf.+Single,15,61.063793897628784,0,1,0
amzbook,Conf.+Single,16,14.112109422683716,0,0,0
amzbook,Conf.+Single,17,33.79293251037598,0,0,0
amzbook,Conf.+Single,18,14.725467681884766,0,0,1
amzbook,Conf.+Single,19,47.71052932739258,1,1,1
amzbook,Conf.+Single,20,717.807722568512,0,0,0
amzbook,Conf.+Single,21,204.99336075782776,1,1,1
amzbook,Conf.+Single,22,62.12226343154907,1,1,1
amzbook,Conf.+Single,23,15.579952955245972,1,1,1
amzbook,Conf.+Single,24,56.43817853927612,0,0,0
amzbook,Conf.+Single,25,5.746394157409668,0,0,1
amzbook,Conf.+Single,26,85.82950949668884,0,0,0
amzbook,Conf.+Single,27,9.02992868423462,1,1,0
amzbook,Conf.+Single,28,4.368820905685425,1,1,1
amzbook,Conf.+Single,29,8.510915040969849,1,1,1
amzbook,Conf.+Single,30,14.161977767944336,0,0,0
amzbook,Conf.+Single,31,44.93179249763489,1,1,1
amzbook,Conf.+Single,32,12.248758792877195,0,0,0
amzbook,Conf.+Single,33,21.6786470413208,1,1,1
amzbook,Conf.+Single,34,23.458473682403564,0,0,1
amzbook,Conf.+Single,35,13.41966724395752,0,0,0
amzbook,Conf.+Single,36,22.581515312194824,1,0,0
amzbook,Conf.+Single,37,15.77699065208435,1,1,1
amzbook,Conf.+Single,38,5.26128077507019,0,0,0
amzbook,Conf.+Single,39,7.360383749008179,1,1,1
amzbook,Conf.+Single,40,6.57025408744812,1,1,1
amzbook,Conf.+Single,41,4.814899921417236,0,0,0
amzbook,Conf.+Single,42,10.680360317230225,1,1,1
amzbook,Conf.+Single,43,7.194477796554565,1,1,1
amzbook,Conf.+Single,44,28.791249990463257,0,0,0
amzbook,Conf.+Single,45,18.692421197891235,0,0,0
amzbook,Conf.+Single,46,4.652067184448242,0,0,0
amzbook,Conf.+Single,47,10.613336324691772,0,0,0
amzbook,Conf.+Single,48,5.436665058135986,1,1,1
amzbook,Conf.+Single,49,8.240417957305908,0,0,0
amzbook,Conf.+Single,0,11.784183740615845,1,1,1
amzbook,Conf.+Single,1,4.416079759597778,0,0,0
amzbook,Conf.+Single,2,9.24084186553955,1,1,1
amzbook,Conf.+Single,3,6.835837125778198,1,0,1
amzbook,Conf.+Single,4,25.280516147613525,0,1,0
amzbook,Conf.+Single,5,20.2861008644104,0,0,0
amzbook,Conf.+Single,6,6.742603302001953,1,1,1
amzbook,Conf.+Single,7,8.607591152191162,1,1,1
amzbook,Conf.+Single,8,20.10119605064392,0,1,1
amzbook,Conf.+Single,9,7.337524175643921,0,0,0
amzbook,Conf.+Single,10,27.010758876800537,0,0,0
amzbook,Conf.+Single,11,18.08090090751648,1,1,1
amzbook,Conf.+Single,12,9.675464630126951,1,1,1
amzbook,Conf.+Single,13,8.54461121559143,0,0,0
amzbook,Conf.+Single,14,11.012481451034546,1,1,0
amzbook,Conf.+Single,15,17.910589456558228,1,1,0
amzbook,Conf.+Single,16,12.064453601837158,0,0,0
amzbook,Conf.+Single,17,21.46103000640869,0,0,0
amzbook,Conf.+Single,18,21.711078882217407,1,0,1
amzbook,Conf.+Single,19,15.414596319198608,1,1,1
amzbook,Conf.+Single,20,12.796554327011108,0,0,0
amzbook,Conf.+Single,21,52.78595566749573,1,1,1
amzbook,Conf.+Single,22,15.022420406341553,1,1,1
amzbook,Conf.+Single,23,15.405099391937256,1,1,1
amzbook,Conf.+Single,24,22.443917274475098,0,0,0
amzbook,Conf.+Single,25,7.294779777526855,1,0,1
amzbook,Conf.+Single,26,6.330434322357178,0,0,0
amzbook,Conf.+Single,27,10.89023733139038,1,1,0
amzbook,Conf.+Single,28,11.741018056869509,1,1,1
amzbook,Conf.+Single,29,4.675853729248047,1,1,1
amzbook,Conf.+Single,30,3.050620079040528,0,0,0
amzbook,Conf.+Single,31,4.106163263320923,1,1,1
amzbook,Conf.+Single,32,4.0869317054748535,0,0,0
amzbook,Conf.+Single,33,12.529940366744995,1,1,1
amzbook,Conf.+Single,34,7.385701417922974,1,0,1
amzbook,Conf.+Single,35,14.09091329574585,0,0,0
amzbook,Conf.+Single,36,32.13092374801636,0,0,0
amzbook,Conf.+Single,37,9.030874013900757,1,1,1
amzbook,Conf.+Single,38,10.346206426620483,0,0,0
amzbook,Conf.+Single,39,6.406252145767212,1,1,1
amzbook,Conf.+Single,40,6.526449918746948,1,1,1
amzbook,Conf.+Single,41,4.95586633682251,0,0,0
amzbook,Conf.+Single,42,5.005771398544312,1,1,1
amzbook,Conf.+Single,43,2.9809818267822266,1,1,1
amzbook,Conf.+Single,44,8.775970697402954,0,0,0
amzbook,Conf.+Single,45,1.5402238368988037,0,0,0
amzbook,Conf.+Single,46,2.049777030944824,0,0,0
amzbook,Conf.+Single,47,1.0253679752349854,0,0,0
amzbook,Conf.+Single,48,1.2067501544952393,1,1,1
amzbook,Conf.+Single,49,1.165252923965454,0,0,0
amzbook,Conf.+Single,0,17.959407091140747,1,1,1
amzbook,Conf.+Single,1,97.6983757019043,0,0,0
amzbook,Conf.+Single,2,152.5958342552185,1,1,1
amzbook,Conf.+Single,3,43.91639542579651,0,0,1
amzbook,Conf.+Single,4,34.16223883628845,1,1,0
amzbook,Conf.+Single,5,20.82795000076294,0,0,0
amzbook,Conf.+Single,6,24.68723845481873,1,1,1
amzbook,Conf.+Single,7,23.486018180847168,1,1,1
amzbook,Conf.+Single,8,67.92407751083374,1,1,1
amzbook,Conf.+Single,9,19.823158979415894,0,0,0
amzbook,Conf.+Single,10,26.30566167831421,0,0,0
amzbook,Conf.+Single,11,13.675100326538086,1,1,1
amzbook,Conf.+Single,12,27.19679999351501,1,1,1
amzbook,Conf.+Single,13,61.231449365615845,0,0,0
amzbook,Conf.+Single,14,23.40734338760376,1,1,0
amzbook,Conf.+Single,15,36.68240022659302,0,1,0
amzbook,Conf.+Single,16,25.597795486450195,0,0,0
amzbook,Conf.+Single,17,20.135040521621704,0,0,0
amzbook,Conf.+Single,18,23.252767324447632,0,0,1
amzbook,Conf.+Single,19,32.50677728652954,1,1,1
amzbook,Conf.+Single,20,20.378405570983887,0,0,0
amzbook,Conf.+Single,21,36.10355830192566,1,1,1
amzbook,Conf.+Single,22,17.19167995452881,1,1,1
amzbook,Conf.+Single,23,18.08912944793701,1,1,1
amzbook,Conf.+Single,24,22.0135600566864,0,0,0
amzbook,Conf.+Single,25,18.123294591903687,0,0,1
amzbook,Conf.+Single,26,24.224028825759888,1,0,0
amzbook,Conf.+Single,27,24.63906526565552,1,1,0
amzbook,Conf.+Single,28,35.13540601730347,1,1,1
amzbook,Conf.+Single,29,17.22353768348694,1,1,1
amzbook,Conf.+Single,30,20.00917148590088,0,0,0
amzbook,Conf.+Single,31,36.00793981552124,1,1,1
amzbook,Conf.+Single,32,23.04572296142578,0,0,0
amzbook,Conf.+Single,33,38.358412742614746,1,1,1
amzbook,Conf.+Single,34,23.959071159362797,0,0,1
amzbook,Conf.+Single,35,19.99398350715637,0,0,0
amzbook,Conf.+Single,36,20.659518480300903,0,0,0
amzbook,Conf.+Single,37,20.25804376602173,1,1,1
amzbook,Conf.+Single,38,24.741880178451535,0,0,0
amzbook,Conf.+Single,39,22.237101793289185,1,1,1
amzbook,Conf.+Single,40,92.73267221450806,1,1,1
amzbook,Conf.+Single,41,22.187091588974,0,0,0
amzbook,Conf.+Single,42,22.62998962402344,1,1,1
amzbook,Conf.+Single,43,21.283477783203125,1,1,1
amzbook,Conf.+Single,44,25.12775993347168,0,0,0
amzbook,Conf.+Single,45,29.074438095092773,1,0,0
amzbook,Conf.+Single,46,17.65471625328064,0,0,0
amzbook,Conf.+Single,47,12.348762512207031,0,0,0
amzbook,Conf.+Single,48,13.329503297805786,1,1,1
amzbook,Conf.+Single,49,19.32374119758606,0,0,0
amzbook,Conf.+Single,0,30.38135552406311,1,1,1
amzbook,Conf.+Single,1,16.82085371017456,0,0,0
amzbook,Conf.+Single,2,16.398468732833862,1,1,1
amzbook,Conf.+Single,3,26.97408390045166,0,0,1
amzbook,Conf.+Single,4,24.76082992553711,0,1,0
amzbook,Conf.+Single,5,19.501320838928223,0,0,0
amzbook,Conf.+Single,6,16.670052766799927,1,1,1
amzbook,Conf.+Single,7,8.746016502380371,1,1,1
amzbook,Conf.+Single,8,15.80692720413208,1,1,1
amzbook,Conf.+Single,9,17.437103271484375,0,0,0
amzbook,Conf.+Single,10,20.909651279449463,0,0,0
amzbook,Conf.+Single,11,14.646374702453612,1,1,1
amzbook,Conf.+Single,12,13.12885308265686,1,1,1
amzbook,Conf.+Single,13,23.63876485824585,0,0,0
amzbook,Conf.+Single,14,21.366206884384155,1,1,0
amzbook,Conf.+Single,15,28.147087812423703,1,1,0
amzbook,Conf.+Single,16,14.76302695274353,0,0,0
amzbook,Conf.+Single,17,15.359211444854736,0,0,0
amzbook,Conf.+Single,18,15.959910869598389,0,0,1
amzbook,Conf.+Single,19,12.585896730422974,1,1,1
amzbook,Conf.+Single,20,24.76541638374329,1,0,0
amzbook,Conf.+Single,21,30.33546638488769,1,1,1
amzbook,Conf.+Single,22,10.195734739303589,1,1,1
amzbook,Conf.+Single,23,13.867477416992188,1,1,1
amzbook,Conf.+Single,24,8.93248438835144,0,0,0
amzbook,Conf.+Single,25,18.476045608520508,0,0,1
amzbook,Conf.+Single,26,45.911768198013306,0,0,0
amzbook,Conf.+Single,27,14.613563299179075,1,1,0
amzbook,Conf.+Single,28,9.943964958190918,1,1,1
amzbook,Conf.+Single,29,6.9813618659973145,1,1,1
amzbook,Conf.+Single,30,23.97304105758667,0,0,0
amzbook,Conf.+Single,31,16.82491946220398,1,1,1
amzbook,Conf.+Single,32,19.233219861984253,0,0,0
amzbook,Conf.+Single,33,31.746660709381104,1,1,1
amzbook,Conf.+Single,34,17.287903785705566,0,0,1
amzbook,Conf.+Single,35,93.09166598320007,0,0,0
amzbook,Conf.+Single,36,11.58428406715393,0,0,0
amzbook,Conf.+Single,37,9.500749349594116,1,1,1
amzbook,Conf.+Single,38,16.181707620620728,0,0,0
amzbook,Conf.+Single,39,13.250200510025024,1,1,1
amzbook,Conf.+Single,40,12.92303705215454,1,1,1
amzbook,Conf.+Single,41,14.458767890930176,0,0,0
amzbook,Conf.+Single,42,21.04412007331848,1,1,1
amzbook,Conf.+Single,43,13.634520053863524,1,1,1
amzbook,Conf.+Single,44,16.181391954421997,0,0,0
amzbook,Conf.+Single,45,33.6608784198761,1,0,0
amzbook,Conf.+Single,46,19.47570514678955,0,0,0
amzbook,Conf.+Single,47,9.78505253791809,0,0,0
amzbook,Conf.+Single,48,12.102177143096924,1,1,1
amzbook,Conf.+Single,49,11.33968734741211,0,0,0
amzbook,Conf.+Single,0,16.100740671157837,1,1,1
amzbook,Conf.+Single,1,32.68948411941528,0,0,0
amzbook,Conf.+Single,2,32.10049510002136,1,1,1
amzbook,Conf.+Single,3,51.9607150554657,0,0,1
amzbook,Conf.+Single,4,50.47799277305603,1,1,0
amzbook,Conf.+Single,5,35.53618907928467,1,0,0
amzbook,Conf.+Single,6,46.00632953643799,1,1,1
amzbook,Conf.+Single,7,32.75310754776001,1,1,1
amzbook,Conf.+Single,8,33.86536240577698,1,1,1
amzbook,Conf.+Single,9,44.89077806472778,0,0,0
amzbook,Conf.+Single,10,62.53500294685364,0,0,0
amzbook,Conf.+Single,11,35.878966331481934,1,1,1
amzbook,Conf.+Single,12,32.51083040237427,1,1,1
amzbook,Conf.+Single,13,39.590312480926514,1,0,0
amzbook,Conf.+Single,14,31.677260637283325,0,1,0
amzbook,Conf.+Single,15,46.37296414375305,0,1,0
amzbook,Conf.+Single,16,38.81149911880493,0,0,0
amzbook,Conf.+Single,17,20.78098964691162,0,0,0
amzbook,Conf.+Single,18,43.78615641593933,0,0,1
amzbook,Conf.+Single,19,29.511335134506226,1,1,1
amzbook,Conf.+Single,20,14.07101821899414,0,0,0
amzbook,Conf.+Single,21,42.81120681762695,1,1,1
amzbook,Conf.+Single,22,29.885486602783203,1,1,1
amzbook,Conf.+Single,23,36.709824562072754,1,1,1
amzbook,Conf.+Single,24,17.921156406402588,0,0,0
amzbook,Conf.+Single,25,29.122084617614743,0,0,1
amzbook,Conf.+Single,26,33.276692390441895,0,0,0
amzbook,Conf.+Single,27,33.05152726173401,1,1,0
amzbook,Conf.+Single,28,49.50080704689026,1,1,1
amzbook,Conf.+Single,29,18.45443296432495,1,1,1
amzbook,Conf.+Single,30,24.160987854003903,0,0,0
amzbook,Conf.+Single,31,24.404125213623047,1,1,1
amzbook,Conf.+Single,32,33.39128255844116,0,0,0
amzbook,Conf.+Single,33,38.61086988449097,1,1,1
amzbook,Conf.+Single,34,28.321439266204838,0,0,1
amzbook,Conf.+Single,35,24.401947259902958,0,0,0
amzbook,Conf.+Single,36,18.54076910018921,0,0,0
amzbook,Conf.+Single,37,35.74126195907593,1,1,1
amzbook,Conf.+Single,38,22.270906448364254,0,0,0
amzbook,Conf.+Single,39,32.822784423828125,1,1,1
amzbook,Conf.+Single,40,13.563689708709717,1,1,1
amzbook,Conf.+Single,41,10.251169443130491,0,0,0
amzbook,Conf.+Single,42,31.47014021873474,1,1,1
amzbook,Conf.+Single,43,9.76984453201294,1,1,1
amzbook,Conf.+Single,44,38.11509037017822,0,0,0
amzbook,Conf.+Single,45,24.400630235672,0,0,0
amzbook,Conf.+Single,46,14.912446975708008,0,0,0
amzbook,Conf.+Single,47,13.3603994846344,0,0,0
amzbook,Conf.+Single,48,22.51120018959045,1,1,1
amzbook,Conf.+Single,49,16.030267238616943,0,0,0
amzbook,Conf.+Single,0,19.6526882648468,1,1,1
amzbook,Conf.+Single,1,21.77797627449036,0,0,0
amzbook,Conf.+Single,2,29.291921138763428,1,1,1
amzbook,Conf.+Single,3,31.248382806777958,0,0,1
amzbook,Conf.+Single,4,18.625009536743164,0,1,0
amzbook,Conf.+Single,5,22.72104430198669,0,0,0
