testid,X,Y,pred_x,conf_x,expert,system,questionId,Unnamed: 0,assignmentId,task,condition,time,choice,y,pred_y,conf_y,conf2,pred2,correctness,percent_correct
849494,"I did not enjoy reading ""Fall on Your Knees"". It was a bit confusing, one of those books that you have to read between the lines so much just to understand what is happening. If not, you can get totally lost. To me reading is supposed to be fun, and not work just to understand it. I think authors should just flat out tell you what is going on, and this book didn't do that. I wouldn't recommend this book, especially if you want a leisurely read, don't choose this.",0,0,0.8888888888888881,"<span class='class0'>I did not enjoy reading </span>""Fall on Your Knees"". It was a bit confusing, one of those books that you have to read between the lines so much just to understand what is happening. If not, you can get totally lost. To me <span class='class1'>reading is supposed to be fun,</span> and not work just to understand it. I think authors should just flat out tell you what is going on, and this book didn't do that. I wouldn't recommend this book, especially if you want a leisurely read, don't choose this.","I did <span class=class0>not</span> <span class=class0>enjoy</span> reading ""<span class=class1>Fall</span> on Your <span class=class1>Knees</span>"". It was a <span class=class1>bit</span> <span class=class1>confusing</span>, one of those books that you have to read between the lines so much just to understand what is happening. If not, you <span class=class1>can</span> get totally lost. To me reading is <span class=class0>supposed</span> to be fun, and not work just to understand it. I think <span class=class1>authors</span> should just flat out tell you what is going on, and this book didn't do that. I wouldn't <span class=class0>recommend</span> this book, especially if you want a leisurely read, don't choose this.",47,47,3e5b96df,amzbook,Conf.+Single,7.712910890579224,0,0,0,0.8888888888888888,,,1,1.0
312329,"The Face Thief is a fun story about the public fronts we put up, told from the point of view of people who are good at seeing through them, but ironically blind to many of their own faults.  The science of face reading was well-researched, and got a little plodding at times, but by the end it was easy to imagine myself in the shoes of an expert in the field.  Suspense was created not so much by wondering what events would occur, but by how the characters' trust or distrust would affect their perception of events, which made it a very character-driven story that was a pleasure to read.",1,1,0.9498269896193772,"The Face Thief is a fun story about the public fronts we put up, told from the point of view of people who are good at seeing through them, but <span class='class0'>ironically blind to many of their own faults.</span>  The science of face reading was well-researched, and got a little plodding at times, but by the end it was easy to imagine myself in the shoes of an expert in the field.  Suspense was created not so much by wondering what events would occur, but by how the characters' trust or distrust would affect their perception of events, which made it a very character-driven story that <span class='class1'>was a pleasure to read.</span>","<span class=class0>The</span> Face Thief is a fun story about the public fronts we <span class=class0>put</span> up, told from the point of view of people who are good at seeing through them, but ironically blind to many of their own faults.  The science of face reading was well-researched, and got a <span class=class1>little</span> <span class=class0>plodding</span> at <span class=class1>times</span>, but by the end it was <span class=class0>easy</span> to imagine myself in the <span class=class0>shoes</span> of an <span class=class0>expert</span> in the field.  Suspense was created not <span class=class0>so</span> much by <span class=class0>wondering</span> what events <span class=class0>would</span> occur, but by how the characters' trust or distrust would affect their perception of events, which made it a very character-driven story that was a <span class=class1>pleasure</span> to <span class=class1>read</span>.",48,48,3e5b96df,amzbook,Conf.+Single,8.813377380371094,1,1,1,0.9498269896193772,,,1,1.0
946046,"This book is...well...There is no gauge, no yardage requirements, and no finished measurements. I was hoping to make doll clothes for my daughter's dolls she already has.Also, the colors in the photos differ from page to page of the same toy. The pattern says ""pink"", but the pictures say 3 different colors as each photo looks 'off' from the previouse one.Some of the toys are cute, but the author leaves so much unanswered about them that I'll just find another book, thank you.",0,0,0.940279922913074,"This book is...well...There is no gauge, no yardage requirements, and no finished measurements. I was hoping to make doll clothes for my daughter's dolls she already has.Also, the colors in the photos differ from page to page of the same toy. The pattern says ""pink"", but the pictures say 3 different colors as each photo looks 'off' from the previouse one.<span class='class1'>Some of the toys are cute,</span> but the author leaves so much unanswered about them that <span class='class0'>I'll just find another book, thank you.</span>","This <span class=class1>book</span> is...<span class=class0>well</span>...There is <span class=class0>no</span> gauge, no yardage <span class=class0>requirements</span>, and no finished measurements. <span class=class1>I</span> was <span class=class0>hoping</span> to make doll clothes for my daughter's dolls she already has.Also, the colors in the photos differ from page to page of the same <span class=class1>toy</span>. The pattern says ""pink"", but the pictures say 3 different colors as each photo looks 'off' from the <span class=class0>previouse</span> <span class=class0>one</span>.<span class=class0>Some</span> of the toys are <span class=class0>cute</span>, but the author leaves so much <span class=class1>unanswered</span> about them that I'll <span class=class1>just</span> find another book, <span class=class1>thank</span> you.",49,49,3e5b96df,amzbook,Conf.+Single,10.510620594024658,0,0,0,0.9402799229130744,,,1,1.0
913546,"Wow cool, what's those little 250ml cans are all about ? Cool thing is that you can carry them anywhere... I guess its cool for ""wannabe drunk everywhere teenagers"".	Ok, let's get to the beer. It's a molson dry, but 6.5%abv. So, it doesn't taste like molson dry ... it taste more like molson hi-Dry... Maybe it is after all... same alcohol content... Drink really, really, really, chilled it says on the can. Pfff, noobs.",0,0,0.983367983367983,"Wow cool, what's those little 250ml cans are all about ? Cool thing is that you can carry them anywhere... <span class='class0'>I guess its cool for ""wannabe drunk everywhere teenagers"".</span>	Ok, let's get to the beer. It's a molson dry, but 6.5%abv. So, it doesn't taste like molson dry ... it taste more like molson hi-Dry... Maybe it is after all... same alcohol content... <span class='class1'>Drink really, really, really, chilled </span>it says on the can. Pfff, noobs.","<span class=class1>Wow</span> <span class=class1>cool</span>, <span class=class0>what</span>'<span class=class1>s</span> those little 250ml <span class=class0>cans</span> are <span class=class0>all</span> about ? Cool thing is that you <span class=class0>can</span> carry them anywhere... I guess its cool for ""<span class=class1>wannabe</span> <span class=class0>drunk</span> <span class=class1>everywhere</span> <span class=class0>teenagers</span>"".	<span class=class0>Ok</span>, let's get to <span class=class1>the</span> beer. It's a <span class=class0>molson</span> dry, but 6.5%abv. <span class=class0>So</span>, <span class=class1>it</span> doesn't <span class=class0>taste</span> <span class=class0>like</span> molson dry ... it taste more like molson <span class=class0>hi</span>-<span class=class1>Dry</span>... Maybe it is after all... same alcohol content... Drink <span class=class0>really</span>, really, really, <span class=class1>chilled</span> it says <span class=class1>on</span> the can. <span class=class0>Pfff</span>, noobs.",0,0,3e5ad666,beer,Conf.+Single,34.438472032547,0,0,0,0.9833679833679834,,,1,0.8409090909090909
798073,"Hazy amber color with almost no head. Sharp aroma of fresh hops. Tastes of fresh hops and sugar with a hint of grain with oranged peel in the finish. Thin mouhfeel. Overall this beer is not impressive and it is missleading to have the word Pale in the name. Nothing about this beer, other than the slight haze, would lead me to think this was a Belgian style beer. This beer is is worth skipping.",0,0,0.955102040816326,"Hazy amber color with almost no head. Sharp aroma of fresh hops. <span class='class1'>Tastes of fresh hops and sugar with a hint of grain </span>with oranged peel in the finish. Thin mouhfeel. Overall this beer is not impressive and it is missleading to have the word Pale in the name. Nothing about this beer, other than the slight haze, would lead me to think this was a Belgian style beer. <span class='class0'>This beer is is worth skipping.</span>","<span class=class1>Hazy</span> amber color with almost <span class=class0>no</span> head. Sharp aroma of <span class=class1>fresh</span> <span class=class1>hops</span>. <span class=class1>Tastes</span> of fresh hops and <span class=class0>sugar</span> with a hint of grain with oranged peel in the finish. <span class=class0>Thin</span> <span class=class1>mouhfeel</span>. Overall this beer is <span class=class0>not</span> <span class=class1>impressive</span> and it is missleading to have the word <span class=class0>Pale</span> in the name. <span class=class0>Nothing</span> about this beer, other than the slight <span class=class1>haze</span>, would lead me to think this was a <span class=class1>Belgian</span> style beer. This beer is is <span class=class1>worth</span> <span class=class0>skipping</span>.",1,1,3e5ad666,beer,Conf.+Single,11.29099726676941,0,0,0,0.9551020408163264,,,1,1.0
659989,Bottle: Poured a deep brown color ale with a medium foamy head. Aroma is dominated by cedar notes which gives the impression that loads of pepper were used in the making of this beer. Taste is quite astringent with loads of cedar and a spicy peppery feels which is not that enjoyable. I guess some of the caramel malt is noticeable though quite hidden by the cedar notes. Overall I cant say I really enjoyed and must admit that this experience should not be repeated.,0,0,0.872727272727272,Bottle: Poured a deep brown color ale with a medium foamy head. Aroma is dominated by cedar notes which gives the impression that loads of pepper were used in the making of this beer. Taste is quite astringent with loads of cedar and a spicy peppery feels which is not that enjoyable. I guess <span class='class1'>some of the caramel malt is noticeable </span>though quite hidden by the cedar notes. Overall <span class='class0'>I cant say I really enjoyed </span>and must admit that this experience should not be repeated.,Bottle: <span class=class1>Poured</span> a deep brown color ale with a medium foamy head. Aroma is dominated by <span class=class1>cedar</span> notes which gives the impression <span class=class1>that</span> <span class=class1>loads</span> of pepper were used in the making of this beer. Taste is quite <span class=class0>astringent</span> with loads of cedar and a spicy peppery <span class=class1>feels</span> which is <span class=class0>not</span> that <span class=class0>enjoyable</span>. <span class=class1>I</span> guess some of the caramel malt is noticeable though quite hidden by the cedar notes. Overall I <span class=class0>cant</span> say I really <span class=class1>enjoyed</span> and <span class=class0>must</span> admit that this experience should not be <span class=class1>repeated</span>.,2,2,3e5ad666,beer,Conf.+Single,11.552210330963137,0,0,0,0.8727272727272728,,,1,0.9772727272727273
325126,On tap at San Diego Brewing: My original rating of this beer would have been the same or even less of a score but I was able to give it another chance from a bottle. The aroma is empty and minor with strange hops. Flavors were sweet and maybe overly done with the malt because this tasted like a malt mess with hops added into it. I really ask why did they choose to bottle this?,0,0,0.895287958115183,On tap at San Diego Brewing: My original rating of this beer would have been the same or even less of a score but <span class='class1'>I was able to give it another chance </span>from a bottle. The aroma is empty and minor with strange hops. Flavors were sweet and maybe overly done with the malt because this tasted like a malt mess with hops added into it. I <span class='class0'>really ask why did they choose to bottle this?</span>,On <span class=class1>tap</span> at San <span class=class1>Diego</span> Brewing: My original rating of this beer would have been the <span class=class0>same</span> or even <span class=class1>less</span> of a <span class=class1>score</span> <span class=class1>but</span> I was <span class=class1>able</span> to give <span class=class1>it</span> another <span class=class0>chance</span> from a bottle. The aroma is <span class=class0>empty</span> <span class=class0>and</span> minor <span class=class0>with</span> strange <span class=class1>hops</span>. <span class=class0>Flavors</span> were sweet and maybe overly done with the <span class=class0>malt</span> <span class=class1>because</span> this <span class=class0>tasted</span> like a malt <span class=class0>mess</span> with hops added into it. I really ask why did they <span class=class0>choose</span> to bottle this?,3,3,3e5ad666,beer,Conf.+Single,10.174032211303713,0,0,0,0.8952879581151832,,,1,0.9772727272727273
619550,"This one is courtesy of Grainbeltguzzler.	Nice amber color,small slightly off white head that faded quickly.The aroma was fairly malty and maybe a bit like tomato soup,Yes strange but its what im getting from it.Malty wort like flavor,just like Jpdipso describes,a little caramel sickening sweet at times,good carbonation,to help it be more pallatable i imagine.Not as good as i had hoped but decent.If a regular brew was nowhere to be found on a hot day then this would fit decently.",0,0,0.9195402298850572,"This one is courtesy of Grainbeltguzzler.	Nice amber color,small slightly off white head that faded quickly.The aroma was fairly malty and maybe a bit like tomato soup,Yes strange but its what im getting from it.Malty wort like flavor,just like Jpdipso describes,a little caramel sickening sweet at times,good carbonation,to help it be more pallatable i imagine.<span class='class0'>Not as good as i had hoped </span>but decent.If a regular brew was nowhere to be found on a hot day then <span class='class1'>this would fit decently.</span>","This one is <span class=class1>courtesy</span> of <span class=class0>Grainbeltguzzler</span>.	Nice amber color,small slightly off white head that faded quickly.The aroma was fairly malty and maybe a bit like tomato soup,Yes strange <span class=class1>but</span> its what im getting from it.Malty <span class=class0>wort</span> like flavor,just like Jpdipso describes,a little <span class=class1>caramel</span> <span class=class0>sickening</span> sweet at times,<span class=class1>good</span> carbonation,to help it be more pallatable i imagine.<span class=class0>Not</span> <span class=class1>as</span> good as i had hoped but <span class=class1>decent</span>.If a regular brew was nowhere to be found on a hot day then this would fit decently.",4,4,3e5ad666,beer,Conf.+Single,30.660526037216187,0,0,0,0.9195402298850576,,,1,0.6136363636363636
252541,"It doesnt seem as hoppy to me as ABA (non -oaked), smells like a candy shop.  I think this would probably cellar very well (Based on my results with a similar homebrew).  Caramel continues to the flavor...  Some people seem to think this is not much different than ABA, but I disagree.  I got this at a different liquor store, so it could be fresher, or more aged, didnt check the date on my prior rate for ABA...",1,1,0.9005524861878451,"It doesnt seem as hoppy to me as ABA (non -oaked), smells like a candy shop.  I think <span class='class1'>this would probably cellar very well </span>(Based on my results with a similar homebrew).  Caramel continues to the flavor...  Some people seem to think this is not much different than ABA, but I disagree.  I got this at a different liquor store, <span class='class0'>so it could be fresher, or more aged,</span> didnt check the date on my prior rate for ABA...","It doesnt seem as <span class=class1>hoppy</span> to me as <span class=class1>ABA</span> (non -oaked), <span class=class0>smells</span> like a <span class=class0>candy</span> shop.  I think this would <span class=class0>probably</span> cellar very well (Based on my results with a similar homebrew).  <span class=class1>Caramel</span> <span class=class1>continues</span> to the <span class=class1>flavor</span>...  Some people seem to think this is not much different than ABA, <span class=class0>but</span> I <span class=class0>disagree</span>.  I got this at a different <span class=class0>liquor</span> <span class=class0>store</span>, so it could be <span class=class1>fresher</span>, or more <span class=class1>aged</span>, didnt check the date on my prior rate for ABA...",5,5,3e5ad666,beer,Conf.+Single,31.83558225631714,1,1,1,0.9005524861878453,,,1,0.9318181818181818
955305,"I bought this in a variety pack from COSTCO.  While I enjoyed the Amber Ale, I was looking forward to the IPA.  The head took up half of the glass and never dissipated.  I laughed as the beer gushed out of my mouth having sipped from the bottle.  After spooning off the foam (1/2 hour after pouring) the beer was OK - wouldnt buy it again.  Their Amber Ale was much better.",0,1,0.8004987531172071,"I bought this in a variety pack from COSTCO.  While I enjoyed the Amber Ale, I was looking forward to the IPA.  The head took up half of the glass and never dissipated.  I laughed as the beer gushed out of my mouth having sipped from the bottle.  After spooning off the foam (1/2 hour after pouring) <span class='class1'>the beer was OK </span>- <span class='class0'>wouldnt buy it again.</span>  Their Amber Ale was much better.","I bought this in a variety <span class=class0>pack</span> <span class=class1>from</span> <span class=class0>COSTCO</span>.  While I <span class=class1>enjoyed</span> <span class=class1>the</span> Amber Ale, I was looking forward to the IPA.  The head took up half of the glass and never dissipated.  I laughed as the beer gushed out of my mouth having sipped from the bottle.  After spooning off the foam (1/2 hour after pouring) the beer was <span class=class1>OK</span> - <span class=class0>wouldnt</span> buy it <span class=class0>again</span>.  Their Amber Ale was much better.",6,6,3e5ad666,beer,Conf.+Single,21.73454737663269,0,0,1,0.800498753117207,,,1,0.625
334941,"On cask at the Newark location. The pour was dark brown black, like the Pig Iron. The aroma was vanilla and cocoa, slight roast. The flavor followed, but the vanilla was fake and phony, like extract was poured in there. Cocoa notes and roast were hard to enjoy under the vanilla. Not many Iron Hill special brews I dislike, but this was one. Flat mouthfeel, faint stickiness, moderate body.",0,0,0.955102040816326,"On cask at the Newark location. <span class='class1'>The pour was dark brown black,</span> like the Pig Iron. The aroma was vanilla and cocoa, slight roast. The flavor followed, but the vanilla was fake and phony, like extract was poured in there. Cocoa notes and roast were hard to enjoy under the vanilla. <span class='class0'>Not many Iron Hill special brews I dislike, but this was one.</span> Flat mouthfeel, faint stickiness, moderate body.","<span class=class1>On</span> <span class=class1>cask</span> at the Newark <span class=class0>location</span>. The pour was dark brown black, <span class=class0>like</span> the Pig Iron. The <span class=class0>aroma</span> was <span class=class1>vanilla</span> <span class=class0>and</span> <span class=class1>cocoa</span>, <span class=class0>slight</span> <span class=class1>roast</span>. The flavor followed, but the vanilla was <span class=class0>fake</span> and <span class=class0>phony</span>, like <span class=class0>extract</span> was <span class=class0>poured</span> in there. Cocoa notes and roast were hard to enjoy under the vanilla. Not many Iron Hill special <span class=class0>brews</span> I dislike, but this was one. <span class=class0>Flat</span> mouthfeel, <span class=class0>faint</span> stickiness, <span class=class1>moderate</span> body.",7,7,3e5ad666,beer,Conf.+Single,11.082939624786375,0,0,0,0.9551020408163264,,,1,0.9886363636363636
361645,"Bottle. Have had this one chillin in the fridge for a long time, kinda one of those beers that gets lost in the way back. Not sure what to expect out of it at this time. Gives a nice pop when opened and pours a slightly hazed pale straw yellow color with a bone white head. The nose is, well, interesting and reminds me of a mix between provolone/swiss cheese and old apples. Maybe some bready quality as well. The taste is, well, interesting too. Cheese, apple, some pear, wheat biscuit, and a slight yeast note. Mouthfeel is light/medium. Overall, a let down. This had potential but it just doesnt come together very nicely. Nice bottle but the contents leaves a lot to be desired. blah",0,0,0.895287958115183,"Bottle. Have had this one chillin in the fridge for a long time, kinda one of those beers that gets lost in the way back. Not sure what to expect out of it at this time. Gives a nice pop when opened and pours a slightly hazed pale straw yellow color with a bone white head. <span class='class1'>The nose is, well, interesting </span>and reminds me of a mix between provolone/swiss cheese and old apples. Maybe some bready quality as well. The taste is, well, interesting too. Cheese, apple, some pear, wheat biscuit, and a slight yeast note. Mouthfeel is light/medium. <span class='class0'>Overall, a let down.</span> This had potential but it just doesnt come together very nicely. Nice bottle but the contents leaves a lot to be desired. blah","Bottle. Have had this one chillin in the fridge for a long time, kinda one of those beers that gets lost in the way back. Not sure what to expect out of it at this time. Gives a nice pop when opened and pours a slightly hazed pale straw yellow color with a bone white head. The nose <span class=class0>is</span>, well, <span class=class1>interesting</span> and reminds me of a mix between <span class=class0>provolone</span>/swiss cheese and old apples. Maybe some bready quality as well. The taste is, well, interesting too. Cheese, apple, some pear, wheat biscuit, and a slight <span class=class1>yeast</span> note. Mouthfeel is light/medium. Overall, a let down. This had potential <span class=class1>but</span> it just <span class=class0>doesnt</span> come <span class=class1>together</span> very nicely. <span class=class1>Nice</span> bottle but the contents leaves a lot to be <span class=class0>desired</span>. <span class=class0>blah</span>",8,8,3e5ad666,beer,Conf.+Single,10.813486099243164,0,0,0,0.8952879581151832,,,1,0.9772727272727273
679529,"I won this bottle in a raffle when I attended the GALS (Georgia Ale & Lager Sirens) meeting at the Brick Store Pub in Decatur. It pours a hazy, nearly opaque honey golden with a fairly thick white head. (Be careful when opening, though - the sample I got fizzed like champagne!) Strong, inviting aroma is fruity and a little malty, as well as subtly sweet. Rich flavor is mainly fruity, mostly apple with hints of banana and pear. There are also malty and hoppy undertones and a little bitterness. Texture is smooth as soymilk and has a good fizz to it. Definitely worth looking for, but as I said, open with caution!",1,1,0.892,"I won this bottle in a raffle when I attended the GALS (Georgia Ale & Lager Sirens) meeting at the Brick Store Pub in Decatur. It pours a hazy, nearly opaque honey golden with a fairly thick white head. (Be careful when opening, though - the sample I got fizzed like champagne!) Strong, inviting aroma is fruity and a little malty, as well as subtly sweet. Rich flavor is mainly fruity, mostly apple with hints of banana and pear. There are also malty and hoppy undertones and a little bitterness. Texture is smooth as soymilk and has a good fizz to it. <span class='class1'>Definitely worth looking for,</span> but as I said, <span class='class0'>open with caution!</span>","I won this bottle in a raffle when I attended the GALS (Georgia Ale & <span class=class0>Lager</span> Sirens) meeting at the Brick Store Pub in <span class=class0>Decatur</span>. It pours a hazy, nearly opaque honey golden with a fairly thick white head. (Be careful when opening, though - the sample I got fizzed like champagne!) Strong, inviting aroma is <span class=class1>fruity</span> and a little malty, as <span class=class1>well</span> as subtly sweet. <span class=class1>Rich</span> flavor is mainly fruity, mostly apple with hints of banana and pear. There are also malty and hoppy undertones and a little bitterness. Texture is <span class=class1>smooth</span> as soymilk and has a <span class=class1>good</span> <span class=class0>fizz</span> to it. Definitely <span class=class1>worth</span> looking <span class=class0>for</span>, but as I said, open with caution!",9,9,3e5ad666,beer,Conf.+Single,16.29026222229004,1,1,1,0.892,,,1,0.9886363636363636
513552,"Served (unfortunately) in a lager glass from a 500 ml. bottle. Frothy coffee head, chocolate content obvious in the aroma, colour and flavour. The latter is also nicely ""burnt"". The only real disappointment  is the slightly obvious water content which intrudes a bit on the ""burnt"" roastiness of the beer.	Priced to clear at a local supermarket (NZ $4.00 per 500 ml. bottle) on my Birthday, otherwise I probably would have needed to forgo the pleasure.",1,0,0.6451612903225801,"Served (unfortunately) in a lager glass from a 500 ml. bottle. Frothy coffee head, chocolate content obvious in the aroma, colour and flavour. The latter is also nicely ""burnt"". <span class='class0'>The only real disappointment </span> is the slightly obvious water content which intrudes a bit on the ""burnt"" roastiness of the beer.	Priced to clear at a local supermarket (NZ $4.00 per 500 ml. bottle) on my Birthday, <span class='class1'>otherwise I probably would have needed to forgo the pleasure.</span>","Served (unfortunately) in a <span class=class0>lager</span> glass from a 500 ml. bottle. <span class=class1>Frothy</span> <span class=class1>coffee</span> head, <span class=class1>chocolate</span> content obvious in the aroma, colour and flavour. <span class=class1>The</span> latter <span class=class1>is</span> also <span class=class1>nicely</span> ""burnt"". The <span class=class1>only</span> real <span class=class0>disappointment</span>  is the <span class=class1>slightly</span> obvious <span class=class0>water</span> content <span class=class1>which</span> intrudes a bit on the ""burnt"" roastiness of the beer.	<span class=class1>Priced</span> to clear at a local supermarket (NZ $4.00 per 500 ml. bottle) on my <span class=class1>Birthday</span>, otherwise I probably would have needed to <span class=class0>forgo</span> the pleasure.",10,10,3e5ad666,beer,Conf.+Single,40.94344019889832,1,1,0,0.6451612903225806,,,1,0.3522727272727273
636646,"Had this beer on 10/31/2002.  Aroma is a sweet lightly roasted malt scent.  Color is a deep rich amber, there are some flouts in there.  Carbonation is light with thin head.  Taste is richly sweet.  Starting with a heavy/medium body it goes down with a rich feel.  Finish is rich and sweet, no bitterness to balance it out.  This is not a brew I would go out and buy again.",0,0,0.833333333333333,"Had this beer on 10/31/2002.  Aroma is a sweet lightly roasted malt scent.  Color is a deep rich amber, there are some flouts in there.  Carbonation is light with thin head.  Taste is richly sweet.  Starting with a heavy/medium body <span class='class1'>it goes down with a rich feel.</span>  Finish is rich and sweet, no bitterness to balance it out.  This is <span class='class0'>not a brew I would go out and buy again.</span>","Had this beer on 10/31/<span class=class1>2002</span>.  Aroma <span class=class0>is</span> a <span class=class0>sweet</span> lightly roasted malt scent.  Color is a deep <span class=class1>rich</span> amber, there are some <span class=class1>flouts</span> in there.  Carbonation is light with thin head.  Taste is <span class=class1>richly</span> sweet.  <span class=class0>Starting</span> with a heavy/medium body it goes down with a rich <span class=class1>feel</span>.  Finish is rich <span class=class1>and</span> sweet, <span class=class0>no</span> bitterness <span class=class1>to</span> <span class=class0>balance</span> it <span class=class1>out</span>.  <span class=class0>This</span> is <span class=class0>not</span> a <span class=class0>brew</span> I would <span class=class0>go</span> out and <span class=class0>buy</span> again.",11,11,3e5ad666,beer,Conf.+Single,35.69654297828674,0,0,0,0.8333333333333334,,,1,0.8636363636363636
818819,"Very light golden, straw-like, with a very subtle haze to it. Head died out before I finished pouring. Mouthfeel was lightly carbonated, slightly watery and rather syrupy and cloying. Malt flavors were very sweet and milk-like. Almost had some nice nuances in the malts, but they were kind of hard to find and they became overpowered by the heavy sweetness and grass-like hops. Almost had a fruity thing going on. Some herbal-flavored hops, too, with just a hint of bitterness in the finish. Sweetness lingers unpleasantly into the aftertaste, without enough carbonation or hop spice/bitterness to keep it in check. Much too sweet and sticky for my buds.",0,0,0.966542750929368,"Very light golden, straw-like, with a very subtle haze to it. Head died out before I finished pouring. Mouthfeel was lightly carbonated, slightly watery and rather syrupy and cloying. Malt flavors were very sweet and milk-like. Almost <span class='class1'>had some nice nuances in the malts,</span> but they were kind of hard to find and they became overpowered by the heavy sweetness and grass-like hops. Almost had a fruity thing going on. Some herbal-flavored hops, too, with just a hint of bitterness in the finish. Sweetness lingers unpleasantly into the aftertaste, without enough carbonation or hop spice/bitterness to keep it in check. <span class='class0'>Much too sweet and sticky </span>for my buds.","Very light golden, straw-<span class=class1>like</span>, with a very subtle haze to it. Head died <span class=class1>out</span> before I finished pouring. Mouthfeel was lightly carbonated, <span class=class1>slightly</span> watery and rather syrupy and cloying. Malt flavors were very sweet and milk-like. <span class=class0>Almost</span> had some nice nuances in the malts, but they were kind of hard to find and they became overpowered by the heavy sweetness and grass-like <span class=class1>hops</span>. Almost had a <span class=class1>fruity</span> thing going on. Some herbal-flavored hops, <span class=class0>too</span>, with just a hint of bitterness in the finish. Sweetness <span class=class1>lingers</span> <span class=class0>unpleasantly</span> into the aftertaste, without enough carbonation <span class=class0>or</span> hop spice/bitterness to keep it in check. <span class=class0>Much</span> too sweet and sticky for my <span class=class1>buds</span>.",12,12,3e5ad666,beer,Conf.+Single,14.871137380599976,0,0,0,0.966542750929368,,,1,1.0
810256,"My very first beer EVER. Can you please give me a moment as I shed a tear? Can A guy get some privacy? Okay, EXTREMELY bitter and alcoholic. Wait, thats what I thought at age ten. Would say that the must do a good job of filtering that Rocky Mountain water because the impurities of things like hops and malt appear to have been properly eradicated. This is one mighty fine beer, uh huh. Worthy of loading up large trucks and racing across the country with the police in hot pursuit. Or at least capable of causing brain damage.",0,0,0.983367983367983,"My very first beer EVER. Can you please give me a moment as I shed a tear? Can A guy get some privacy? Okay, EXTREMELY bitter and alcoholic. Wait, thats what I thought at age ten. Would say that the must do a good job of filtering that Rocky Mountain water because the impurities of things like hops and malt appear to have been properly eradicated. This is <span class='class1'>one mighty fine beer,</span> uh huh. Worthy of loading up large trucks and racing across the country with the police in hot pursuit. Or at least <span class='class0'>capable of causing brain damage.</span>","My very first beer EVER. Can you please give me a moment as I shed a tear? Can A guy get some privacy? Okay, EXTREMELY bitter and alcoholic. Wait, thats what I thought at <span class=class1>age</span> ten. Would say that the must do a good job <span class=class0>of</span> filtering that Rocky Mountain <span class=class0>water</span> because the impurities of things like <span class=class1>hops</span> and malt appear to have been properly <span class=class0>eradicated</span>. This is one <span class=class1>mighty</span> <span class=class1>fine</span> beer, <span class=class0>uh</span> <span class=class0>huh</span>. <span class=class1>Worthy</span> of loading up large <span class=class0>trucks</span> and racing across the country with the police in hot pursuit. Or at <span class=class0>least</span> capable of causing brain damage.",13,13,3e5ad666,beer,Conf.+Single,43.329365968704224,0,0,0,0.9833679833679834,,,1,0.5795454545454546
772826,"UPDATED: MAR 2, 2009 Sept, 2002Flat Coco-cola with alcohol. [1.9]	Feb, 2009 Good condition. Beer is bottle conditioned. Hints of licorice. Fairly watery for a 5.6% - or should I say: light and easy drinking? Chalky. Faint fruity sweetness.  Its drinkable, but lacks impact for me. Im not keen on wheat beers, and this is dry, with some faint bubblegum notes, and not blessed with the flavours that I personally enjoy. Its drinkable though. [2.1]",0,1,0.543589743589743,"UPDATED: MAR 2, 2009 Sept, 2002Flat Coco-cola with alcohol. [1.9]	Feb, 2009 Good condition. Beer is bottle conditioned. Hints of licorice. Fairly watery for a 5.6% - or should I say: light and easy drinking? Chalky. Faint fruity sweetness.  Its drinkable, but <span class='class0'>lacks impact for me.</span> Im not keen on wheat beers, and this is dry, with some faint bubblegum notes, and not blessed with the flavours that I personally enjoy. <span class='class1'>Its drinkable though.</span> [2.1]","UPDATED: MAR 2, 2009 Sept, 2002Flat Coco-cola with alcohol. [1.9]	Feb, 2009 <span class=class1>Good</span> condition. Beer is bottle conditioned. <span class=class1>Hints</span> of <span class=class1>licorice</span>. Fairly <span class=class0>watery</span> for a 5.6% - or should I say: light and easy drinking? Chalky. Faint fruity sweetness.  <span class=class1>Its</span> <span class=class1>drinkable</span>, but <span class=class0>lacks</span> impact for me. Im <span class=class0>not</span> keen on wheat <span class=class0>beers</span>, and this is dry, with some faint bubblegum notes, and not blessed with the <span class=class0>flavours</span> that I personally enjoy. Its drinkable though. [2.1]",14,14,3e5ad666,beer,Conf.+Single,40.87201452255249,0,0,1,0.5435897435897435,,,1,0.6477272727272727
